Tree ID,Date,Easting,Northing,Species,DBH,Height,Crown height ,Crown radius,Crown completeness,,Tags
596,2022-06-26,1248839.76672949,6815623.67902984,Fagus,0.0618613734841347,9.41019248962402,6.58713474273682,1.65248107910156,1,,
597,2022-06-26,1248846.30324258,6815623.68563529,Fagus,0.0618613734841347,9.41019248962402,6.58713474273682,1.65248107910156,1,,
598,2022-06-26,1248828.10512081,6815623.91090408,Fagus,0.0719285160303116,10.3511009216309,7.2457706451416,1.72196090221405,1,,
599,2022-06-26,1248839.01848081,6815632.82151102,Fagus,0.0719285160303116,10.3511009216309,7.2457706451416,1.72196090221405,1,,
600,2022-06-26,1248845.4141672,6815632.01952414,Fagus,0.107060439884663,13.2546253204346,9.2782377243042,1.96442914009094,1,,
601,2022-06-26,1248832.06630066,6815633.49718523,Pinus,0.111831821501255,11.665735244751,8.16601467132569,0.96879780292511,1,,
602,2022-06-26,1248821.38353061,6815637.3481864,Fagus,0.0517953112721443,8.40295219421387,5.88206653594971,1.58300864696503,1,,
603,2022-06-26,1248819.27823263,6815619.90014744,Fagus,0.0869962871074677,11.6595630645752,8.16169414520264,1.82595336437225,1,,
604,2022-06-26,1248819.37631017,6815629.99413655,Pinus,0.0617700442671776,7.48745632171631,5.24121942520142,0.65971976518631,1,,
605,2022-06-26,1248823.96227742,6815613.08419443,Pinus,0.0515884384512901,6.5147385597229,4.56031699180603,0.596859216690064,1,,
606,2022-06-26,1248820.2417106,6815607.47050471,Picea,0.0514000244438648,4.79213428497315,3.3544939994812,0.921286523342133,1,,
607,2022-06-26,1248836.50942156,6815611.89694186,Fagus,0.0517852641642094,8.40190887451172,5.8813362121582,1.5829393863678,1,,
608,2022-06-26,1248844.70030362,6815629.59305446,Quercus,0.0514255166053772,5.68353271484375,3.97847290039062,1.01703763008118,1,,
609,2022-06-26,1248845.19808857,6815609.43256211,Populus,0.0548041984438896,7.97451543807983,5.58216080665588,0.933029055595398,1,,
610,2022-06-26,1248829.9587634,6815622.28747015,Fraxinus,0.0523062385618687,7.49452495574951,5.24616746902466,0.849021136760712,1,,
611,2022-06-26,1248831.25339881,6815633.86897076,Betula,0.0512415170669556,7.9242467880249,5.54697275161743,0.863694608211517,1,,
612,2022-06-26,1248823.87144536,6815637.12377705,Robinia,0.0520816370844841,8.49400997161865,5.94580698013306,1.10185742378235,1,,
613,2022-06-26,1248833.71999249,6815638.90717624,Pinus,0.550000011920929,31.8298091888428,22.2808664321899,3.6740186214447,0.838718175888062,,
614,2022-06-26,1248834.73098178,6815645.68573888,Pinus,0.500072062015533,30.2880268096924,21.2016187667847,3.36576700210571,1,,
615,2022-06-26,1248843.95556521,6815646.47828103,Pinus,0.490037024021149,29.9634914398193,20.9744440078735,3.3038113117218,1,,
616,2022-06-26,1248849.33702535,6815639.32464525,Pinus,0.529999971389771,31.2262706756592,21.8583894729614,3.55053997039795,0.953391313552856,,
